Container is store 10000 languages:
Cartoon: name = ExRQwvmycn  year = 1945  legacy = PUPPET, calculation = 194.5
Documentary: name = iPqpAxJHZ  year = 2016  duration = 50 , calculation = 224.0
Documentary: name = bIaFjoKas  year = 2016  duration = 33 , calculation = 224.0
Cartoon: name = EXmpZDmSa  year = 2016  legacy = PLASTICINE, calculation = 224.0
Documentary: name = HeRKQFZjE  year = 2016  duration = 17 , calculation = 224.0
Cartoon: name = VZTWijsTV  year = 2016  legacy = DRAW, calculation = 224.0
Documentary: name = lWQJOCBfR  year = 2016  duration = 28 , calculation = 224.0
Cartoon: name = KDIcxrhEQ  year = 2016  legacy = PLASTICINE, calculation = 224.0
Documentary: name = HMYIrTbcG  year = 2016  duration = 73 , calculation = 224.0
Cartoon: name = baovfSmAi  year = 2016  legacy = DRAW, calculation = 224.0
Documentary: name = MFAwMHanw  year = 2016  duration = 57 , calculation = 224.0
Documentary: name = EAgEwgrEE  year = 2016  duration = 95 , calculation = 224.0
Fiction: name = rZDReDoQk  year = 2016  director = IJmdsuA , quotient = 224.0
Fiction: name = xNeXuaRGp  year = 2016  director = fxzucwV , quotient = 224.0
Cartoon: name = qpwCGIiGj  year = 2016  legacy = PUPPET, calculation = 224.0
Fiction: name = DEMZQvxSM  year = 2017  director = IsVpISeG , quotient = 224.11
Fiction: name = MEFhfazrK  year = 2017  director = xzpFE , quotient = 224.11
Documentary: name = PWMcJpuEY  year = 2017  duration = 34 , calculation = 224.11
Documentary: name = kQWVLmDBD  year = 2017  duration = 40 , calculation = 224.11
Cartoon: name = kBkEvgXuy  year = 2017  legacy = DRAW, calculation = 224.11
Fiction: name = dwkTzLwcG  year = 2017  director = magXrIGtD , quotient = 224.11
Fiction: name = NtsKyBWEy  year = 2017  director = Nknndk , quotient = 224.11
Documentary: name = eqoSHskVq  year = 2017  duration = 16 , calculation = 224.11
Fiction: name = HZTXlwhYi  year = 2017  director = fMnxmj , quotient = 224.11
Fiction: name = jpYWEfFdk  year = 2017  director = fVUfpI , quotient = 224.11
Fiction: name = SrKfaJtrc  year = 2017  director = mBddgDOEOW , quotient = 224.11
Cartoon: name = iBzqEwRHn  year = 2017  legacy = PUPPET, calculation = 224.11
Cartoon: name = ThPhpPHOs  year = 2017  legacy = DRAW, calculation = 224.11
Fiction: name = mvabXpyTf  year = 2017  director = OFLLHfrNK , quotient = 224.11
Cartoon: name = BcgIQUIZV  year = 2017  legacy = DRAW, calculation = 224.11
Documentary: name = IetJyqxzn  year = 2017  duration = 30 , calculation = 224.11
Fiction: name = PpOSTdIHp  year = 2017  director = IkZzLfAdX , quotient = 224.11
Documentary: name = gaTFOwLtI  year = 2017  duration = 96 , calculation = 224.11
Cartoon: name = SadZrHcaZ  year = 2017  legacy = PLASTICINE, calculation = 224.11
Documentary: name = gDyKQDPxz  year = 2017  duration = 72 , calculation = 224.11
Fiction: name = SJmTgfTbM  year = 2017  director = MsoFP , quotient = 224.11
Documentary: name = lRKILhCvN  year = 2017  duration = 10 , calculation = 224.11
Cartoon: name = PSvnYcjxu  year = 2018  legacy = DRAW, calculation = 224.22
Fiction: name = guijvPCaE  year = 2018  director = aTXKPwhN , quotient = 224.22
Documentary: name = iaUNDAoch  year = 2018  duration = 77 , calculation = 224.22
Fiction: name = NKmJrsrOv  year = 2018  director = nyvnFYZNei , quotient = 224.22
Cartoon: name = diZjgasSx  year = 2018  legacy = DRAW, calculation = 224.22
Cartoon: name = eXqlucCzb  year = 2018  legacy = PLASTICINE, calculation = 224.22
Documentary: name = BQEmESTmX  year = 2018  duration = 44 , calculation = 224.22
Fiction: name = XlolOICcf  year = 2018  director = tXUPY , quotient = 224.22
Cartoon: name = CphqLNRoX  year = 2018  legacy = PLASTICINE, calculation = 224.22
Fiction: name = GttvyUBEP  year = 2018  director = svOEL , quotient = 224.22
Fiction: name = jHzvNvzhA  year = 2018  director = zGFqcUp , quotient = 224.22
Fiction: name = mNEIBFtWj  year = 2018  director = NjWXY , quotient = 224.22
Documentary: name = GmjBtszKf  year = 2018  duration = 59 , calculation = 224.22
Fiction: name = HdnsagIYj  year = 2018  director = WTTTXRkAjR , quotient = 224.22
Cartoon: name = SljUgbzus  year = 2018  legacy = PLASTICINE, calculation = 224.22
Fiction: name = tNSKjhmih  year = 2018  director = IQxUXa , quotient = 224.22
Fiction: name = OOqhuBBJB  year = 2018  director = NIypPD , quotient = 224.22
Fiction: name = yqfkfhson  year = 2018  director = DfdoK , quotient = 224.22
Documentary: name = SZgSOvpjr  year = 2018  duration = 58 , calculation = 224.22
Documentary: name = TiBaHTPXH  year = 2018  duration = 45 , calculation = 224.22
Fiction: name = wMCadJaqb  year = 2019  director = LtRDi , quotient = 224.33
Cartoon: name = eagUPFhRP  year = 2019  legacy = DRAW, calculation = 224.33
Cartoon: name = NiEAacYFm  year = 2019  legacy = DRAW, calculation = 224.33
Documentary: name = zGphRWbeM  year = 2019  duration = 86 , calculation = 224.33
Documentary: name = jrZViBmry  year = 2019  duration = 59 , calculation = 224.33
Fiction: name = LkgBbkJOf  year = 2019  director = DIktxH , quotient = 224.33
Cartoon: name = FfFwVVHtd  year = 2019  legacy = PUPPET, calculation = 224.33
Documentary: name = ZNWMSXaIj  year = 2019  duration = 45 , calculation = 224.33
Documentary: name = NtYTGIdRh  year = 2019  duration = 9 , calculation = 224.33
Documentary: name = InZmqKbMx  year = 2019  duration = 23 , calculation = 224.33
Fiction: name = wJhpiYrHp  year = 2019  director = ZNFFuOjhHv , quotient = 224.33
Documentary: name = RZwkigcOM  year = 2019  duration = 88 , calculation = 224.33
Fiction: name = zKmOGMELH  year = 2019  director = sbhZhtVAV , quotient = 224.33
Documentary: name = ESnTIBqpQ  year = 2019  duration = 95 , calculation = 224.33
Documentary: name = wdoigrvMJ  year = 2019  duration = 24 , calculation = 224.33
Cartoon: name = QeLYcyFXq  year = 2019  legacy = DRAW, calculation = 224.33
Fiction: name = frgBEiCiP  year = 2019  director = wajXvqzP , quotient = 224.33
Cartoon: name = nkkDgDHJJ  year = 2019  legacy = PUPPET, calculation = 224.33
Cartoon: name = IkbVxgpWZ  year = 2019  legacy = PLASTICINE, calculation = 224.33
Documentary: name = ygILSwkHH  year = 2019  duration = 15 , calculation = 224.33
Fiction: name = pWHtpgfAr  year = 2019  director = tObsAmaZX , quotient = 224.33
Cartoon: name = GEMkigofr  year = 2019  legacy = PLASTICINE, calculation = 224.33
Fiction: name = ZnKxQpgow  year = 2019  director = cVMXP , quotient = 224.33
Fiction: name = DpGIxguss  year = 2019  director = OZKRYcBbMX , quotient = 224.33
Cartoon: name = vZcFBRckQ  year = 2020  legacy = PLASTICINE, calculation = 224.44
Documentary: name = qQknwBEmv  year = 2020  duration = 73 , calculation = 224.44
Cartoon: name = oQyBvXwSM  year = 2020  legacy = DRAW, calculation = 224.44
Fiction: name = gvRWvQnlj  year = 2020  director = KSdjPbRa , quotient = 224.44
Fiction: name = LnTnDQoyZ  year = 2020  director = HAmQGwqbF , quotient = 224.44
Documentary: name = UsFPoErnH  year = 2020  duration = 43 , calculation = 224.44
Documentary: name = CNODKkkNL  year = 2020  duration = 67 , calculation = 224.44
Cartoon: name = IHgzjKsJC  year = 2020  legacy = DRAW, calculation = 224.44
Cartoon: name = raDOqwmMS  year = 2020  legacy = PUPPET, calculation = 224.44
Documentary: name = aAfZPtMmA  year = 2020  duration = 7 , calculation = 224.44
Fiction: name = rHPrPAeZl  year = 2020  director = SqgPgSuBZ , quotient = 224.44
Fiction: name = TiCdThTAI  year = 2020  director = DNFVp , quotient = 224.44
Cartoon: name = vBWSzDVEA  year = 2020  legacy = PUPPET, calculation = 224.44
Fiction: name = vyIabzFui  year = 2020  director = DerzUboDO , quotient = 224.44
Fiction: name = uejjaZTvO  year = 2020  director = BaZMysgJ , quotient = 224.44
Cartoon: name = IxbHcTLPM  year = 2020  legacy = PUPPET, calculation = 224.44
Documentary: name = ZBcjmaqGT  year = 2020  duration = 85 , calculation = 224.44
Documentary: name = LSbXPpHCU  year = 2020  duration = 36 , calculation = 224.44
Fiction: name = DQyGlodKH  year = 2020  director = rkAHviZR , quotient = 224.44
Documentary: name = GOkgITlzk  year = 2020  duration = 46 , calculation = 224.44
Fiction: name = SljRCsByh  year = 2020  director = wnTXve , quotient = 224.44
Fiction: name = hCfgwxaBT  year = 2020  director = nwzNfJ , quotient = 224.44
Cartoon: name = ZDWQFCNRV  year = 2020  legacy = PLASTICINE, calculation = 224.44
Fiction: name = gBiBdOuuP  year = 2020  director = FbrlcINoB , quotient = 224.44
Fiction: name = PWaJpvJpw  year = 2020  director = egfvq , quotient = 224.44
Cartoon: name = SQdhghvI  year = 1945  legacy = DRAW, calculation = 243.12
Cartoon: name = vbBZxjCH  year = 1945  legacy = PUPPET, calculation = 243.12
Cartoon: name = mbshVdpB  year = 1945  legacy = PLASTICINE, calculation = 243.12
Fiction: name = GEuusPXu  year = 1945  director = UTrIY , quotient = 243.12
Documentary: name = edfYPJnp  year = 1945  duration = 74 , calculation = 243.12
Documentary: name = DslmyohT  year = 1945  duration = 77 , calculation = 243.12
Documentary: name = hnTeMFfQ  year = 1945  duration = 38 , calculation = 243.12
Fiction: name = VeOrHZmm  year = 1945  director = kjIPABvPOy , quotient = 243.12
Fiction: name = mntYtfaS  year = 1945  director = jEKxtO , quotient = 243.12
Fiction: name = eaDAWZzu  year = 1945  director = VcAKB , quotient = 243.12
Documentary: name = YwWQdpRB  year = 1945  duration = 97 , calculation = 243.12
Documentary: name = bRjLdGHz  year = 1945  duration = 24 , calculation = 243.12
Cartoon: name = JgSfQrHN  year = 1945  legacy = PUPPET, calculation = 243.12
Documentary: name = YBBcNuMo  year = 1945  duration = 17 , calculation = 243.12
Fiction: name = WSyfyLOF  year = 1945  director = WApCohyh , quotient = 243.12
Documentary: name = rFavoING  year = 1945  duration = 96 , calculation = 243.12
Fiction: name = JszPhWkg  year = 1945  director = urzHzAq , quotient = 243.12
Documentary: name = sXfusZDT  year = 1945  duration = 29 , calculation = 243.12
Documentary: name = izCdqlPo  year = 1945  duration = 71 , calculation = 243.12
Cartoon: name = AwXCELvJ  year = 1945  legacy = DRAW, calculation = 243.12
Cartoon: name = ODlbkUin  year = 1945  legacy = DRAW, calculation = 243.12
Documentary: name = SedJFAgT  year = 1945  duration = 91 , calculation = 243.12
Documentary: name = qjZodwKw  year = 1945  duration = 8 , calculation = 243.12
Documentary: name = vznvDJZz  year = 1945  duration = 89 , calculation = 243.12
Fiction: name = KcEbsnAV  year = 1945  director = fzXhNN , quotient = 243.12
Fiction: name = YBOoeeNR  year = 1945  director = kGzphQ , quotient = 243.12
Fiction: name = TonoUsgX  year = 1945  director = vRFggD , quotient = 243.12
Fiction: name = YwWEvkTn  year = 1946  director = XdslBTJ , quotient = 243.25
Documentary: name = dVResCoP  year = 1946  duration = 22 , calculation = 243.25
Documentary: name = RtjXKxSg  year = 1946  duration = 49 , calculation = 243.25
Documentary: name = VMyrujRY  year = 1946  duration = 59 , calculation = 243.25
Documentary: name = wZgsevEq  year = 1946  duration = 82 , calculation = 243.25
Documentary: name = mtreuXgG  year = 1946  duration = 40 , calculation = 243.25
Documentary: name = EfhYOzqh  year = 1946  duration = 73 , calculation = 243.25
Fiction: name = hLJkpJtM  year = 1946  director = vpkzmbMQh , quotient = 243.25
Cartoon: name = PLmKFvYF  year = 1946  legacy = DRAW, calculation = 243.25
Documentary: name = oZrGlFiO  year = 1946  duration = 37 , calculation = 243.25
Cartoon: name = oZLkYNOT  year = 1946  legacy = PLASTICINE, calculation = 243.25
Cartoon: name = UGRxlMcb  year = 1946  legacy = PUPPET, calculation = 243.25
Documentary: name = hHJnsIfQ  year = 1946  duration = 8 , calculation = 243.25
Documentary: name = WjBtcDzN  year = 1946  duration = 27 , calculation = 243.25
Cartoon: name = vFUNBUYD  year = 1946  legacy = PLASTICINE, calculation = 243.25
Documentary: name = rnYjVTRG  year = 1946  duration = 10 , calculation = 243.25
Cartoon: name = qMGZcNqH  year = 1946  legacy = DRAW, calculation = 243.25
Documentary: name = rXfmvQHP  year = 1946  duration = 22 , calculation = 243.25
Documentary: name = VSONBanE  year = 1947  duration = 74 , calculation = 243.38
Cartoon: name = EpfSkOoZ  year = 1947  legacy = PUPPET, calculation = 243.38
Documentary: name = GQSHGHiY  year = 1947  duration = 80 , calculation = 243.38
Documentary: name = LvayMEWs  year = 1947  duration = 63 , calculation = 243.38
Fiction: name = avagEgEE  year = 1947  director = NDKxzO , quotient = 243.38
Cartoon: name = hDluRHZs  year = 1947  legacy = DRAW, calculation = 243.38
Documentary: name = yXrGZSpV  year = 1947  duration = 13 , calculation = 243.38
Documentary: name = SKvUTjtU  year = 1947  duration = 94 , calculation = 243.38
Documentary: name = uieIfoiJ  year = 1947  duration = 46 , calculation = 243.38
Fiction: name = waGXatzP  year = 1947  director = BEWUAF , quotient = 243.38
Fiction: name = BOaKvXob  year = 1947  director = XeYELOYD , quotient = 243.38
Documentary: name = FtCLivsr  year = 1947  duration = 57 , calculation = 243.38
Fiction: name = HCcWjvcJ  year = 1947  director = dLTIRdDaOx , quotient = 243.38
Documentary: name = UStwvxcz  year = 1947  duration = 23 , calculation = 243.38
Fiction: name = dXPeAdyO  year = 1947  director = FCFrCDuGHY , quotient = 243.38
Documentary: name = DUdPmCvQ  year = 1947  duration = 44 , calculation = 243.38
Cartoon: name = FDphOQxG  year = 1947  legacy = PUPPET, calculation = 243.38
Fiction: name = hzXhUJla  year = 1947  director = rfmHwn , quotient = 243.38
Documentary: name = gVdbFvQa  year = 1947  duration = 53 , calculation = 243.38
Documentary: name = fdEqALOA  year = 1947  duration = 37 , calculation = 243.38
Fiction: name = SIURJzjK  year = 1947  director = lsHEvHcPlB , quotient = 243.38
Cartoon: name = cRJuylFy  year = 1947  legacy = PLASTICINE, calculation = 243.38
Documentary: name = NhlFFznJ  year = 1948  duration = 58 , calculation = 243.5
Fiction: name = bXbNlMZO  year = 1948  director = yuGRaNcX , quotient = 243.5
Cartoon: name = UQTDCtdM  year = 1948  legacy = PLASTICINE, calculation = 243.5
Cartoon: name = BTsLUkbZ  year = 1948  legacy = PLASTICINE, calculation = 243.5
Documentary: name = zahOhWiN  year = 1948  duration = 48 , calculation = 243.5
Cartoon: name = zAIrllBj  year = 1948  legacy = PLASTICINE, calculation = 243.5
Cartoon: name = rRWsZHfN  year = 1948  legacy = PLASTICINE, calculation = 243.5
Fiction: name = kKkjEXsb  year = 1948  director = uAdpZHmnB , quotient = 243.5
Fiction: name = sUPvUjog  year = 1948  director = Pckde , quotient = 243.5
Documentary: name = QuWUaVJt  year = 1948  duration = 63 , calculation = 243.5
Documentary: name = bTDYdcmG  year = 1948  duration = 59 , calculation = 243.5
Cartoon: name = kHhIHxCs  year = 1948  legacy = PUPPET, calculation = 243.5
Fiction: name = FtgqNbjf  year = 1948  director = VZVRN , quotient = 243.5
Fiction: name = EflqKNFL  year = 1948  director = wjAjKmHUPr , quotient = 243.5
Cartoon: name = ILdwmZUH  year = 1948  legacy = DRAW, calculation = 243.5
Documentary: name = RTWPEFAs  year = 1948  duration = 51 , calculation = 243.5
Cartoon: name = sPFrSNUU  year = 1948  legacy = PLASTICINE, calculation = 243.5
Cartoon: name = FQUjdrDy  year = 1948  legacy = PLASTICINE, calculation = 243.5
Cartoon: name = lNndolZm  year = 1948  legacy = PLASTICINE, calculation = 243.5
Cartoon: name = ArbuZyZn  year = 1948  legacy = DRAW, calculation = 243.5
Fiction: name = ycZUbItW  year = 1948  director = KYGYlf , quotient = 243.5
Documentary: name = MuvMIYEK  year = 1948  duration = 82 , calculation = 243.5
Fiction: name = xtLetAMU  year = 1949  director = ynhINAzj , quotient = 243.62
Documentary: name = emQpcvbV  year = 1949  duration = 11 , calculation = 243.62
Fiction: name = TediOSps  year = 1949  director = OMcWJJ , quotient = 243.62
Cartoon: name = XplARkmB  year = 1949  legacy = PLASTICINE, calculation = 243.62
Fiction: name = bSdtUwee  year = 1949  director = EKCGnIt , quotient = 243.62
Fiction: name = DfjRTnxH  year = 1949  director = UXxmPukz , quotient = 243.62
Documentary: name = qHnSBOEs  year = 1949  duration = 51 , calculation = 243.62
Fiction: name = MyqcKZWN  year = 1949  director = ovOHVBw , quotient = 243.62
Fiction: name = luOLmMcd  year = 1949  director = dxyNJaCBES , quotient = 243.62
Cartoon: name = oNLPqumf  year = 1949  legacy = PUPPET, calculation = 243.62
Fiction: name = tnswSPPV  year = 1949  director = aJLzP , quotient = 243.62
Fiction: name = jLgZbeUp  year = 1949  director = WVvcBdJT , quotient = 243.62
Fiction: name = AbQTUGrv  year = 1949  director = KiXdYNHh , quotient = 243.62
Documentary: name = UQYhKmqr  year = 1949  duration = 56 , calculation = 243.62
Documentary: name = aqlpNHPS  year = 1949  duration = 74 , calculation = 243.62
Documentary: name = XZsLfhjG  year = 1949  duration = 34 , calculation = 243.62
Cartoon: name = WIPRgFEX  year = 1949  legacy = PLASTICINE, calculation = 243.62
Fiction: name = UDQrpiaR  year = 1949  director = PWnLAbMR , quotient = 243.62
Fiction: name = CcMbhFan  year = 1949  director = azEsIMy , quotient = 243.62
Fiction: name = kcDDRgDW  year = 1949  director = QMQwLq , quotient = 243.62
Fiction: name = nbDdzFQN  year = 1949  director = NAqfgA , quotient = 243.62
Cartoon: name = EFoStPML  year = 1949  legacy = PLASTICINE, calculation = 243.62
Cartoon: name = DedjkSVM  year = 1950  legacy = PUPPET, calculation = 243.75
Fiction: name = nCChvWpT  year = 1950  director = lgJzz , quotient = 243.75
Fiction: name = cRpiLWlh  year = 1950  director = AoIoO , quotient = 243.75
Fiction: name = Xrqggzam  year = 1950  director = zuLePPZjQ , quotient = 243.75
Documentary: name = haULUZVe  year = 1950  duration = 80 , calculation = 243.75
